Aruco ID,Parent frame ID,position.x,position.y,position.z
None,st_cam_color_optical_frame,-0.49749554443359373,0.22029457092285157,1.931
None,st_cam_color_optical_frame,0.29525927734375,0.2365221405029297,2.016
None,st_cam_color_optical_frame,0.30832199096679686,0.5483256225585937,1.482
None,st_cam_color_optical_frame,-0.4783228454589844,0.527606201171875,1.426
