Aruco ID,Parent frame ID,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
100,st_cam_color_optical_frame,-0.4437996566295624,0.49914132952690127,1.514758586883545,0.8739490891892915,-0.003599919593408798,0.016889185565410934,0.48571010875695136
101,st_cam_color_optical_frame,-0.4489559829235077,0.2412369281053543,1.916489052772522,0.8615887354305081,0.0028329379286511263,0.02560396216860532,0.5069527456392139
102,st_cam_color_optical_frame,0.2313786655664444,0.24182775914669036,1.9356199264526368,0.8713128859542503,-0.006643080556239795,0.012237054387352779,0.49052421122527007
103,st_cam_color_optical_frame,0.24092674851417542,0.48964508175849913,1.5074135780334472,0.870978892774455,-0.007970990492914012,0.015314554646782792,0.491013132970812
